Customer_ID,Pages_Visited,Time_Spent,Previous_Visits,Products_Viewed,Cart_Activity,Cart_Items,Wishlist_Items,Searches_Performed,Product_Detail_Views,Discount_Viewed,Discount_Used,Previous_Purchases,Previous_Total_Spend,Average_Order_Value,Days_Since_Last_Visit,Days_Since_Last_Purchase,Device_Type,Traffic_Source,Session_Count,Purchase
112351,10.0,328.6,9.0,12.0,Yes,3.0,2.0,3.0,7.0,No,No,5.0,501.0,91.09,74.0,89.0,Mobile,Email,4.0,1
111513,10.0,397.6,7.0,9.0,No,0.0,0.0,3.0,3.0,Yes,Yes,4.0,487.07,125.17,29.0,65.0,Mobile,Direct,4.0,1
108518,11.0,503.5,3.0,16.0,Yes,6.0,3.0,4.0,8.0,Yes,No,7.0,800.93,111.06,50.0,38.0,Tablet,Social Media,,1
101162,8.0,543.6,5.0,11.0,No,0.0,1.0,5.0,11.0,Yes,Yes,4.0,337.1,84.47,50.0,13.0,Mobile,Paid Search,4.0,1
103523,3.0,167.0,1.0,3.0,No,0.0,3.0,1.0,0.0,Yes,No,1.0,27.44,30.54,22.0,83.0,Mobile,Email,1.0,0
107139,13.0,742.6,6.0,17.0,Yes,3.0,3.0,3.0,6.0,Yes,Yes,2.0,208.68,105.0,31.0,52.0,Desktop,Direct,7.0,1
102307,4.0,10.0,2.0,0.0,No,0.0,1.0,0.0,0.0,Yes,No,1.0,104.55,81.84,7.0,174.0,Mobile,Organic Search,5.0,0
103596,4.0,268.8,1.0,3.0,No,0.0,0.0,2.0,0.0,No,No,1.0,114.31,133.8,,34.0,Mobile,Direct,1.0,0
112484,15.0,651.9,2.0,15.0,Yes,2.0,3.0,2.0,6.0,No,No,6.0,531.29,69.57,23.0,8.0,Mobile,Organic Search,6.0,1
104838,11.0,569.4,4.0,12.0,Yes,4.0,3.0,3.0,7.0,Yes,Yes,2.0,102.94,70.98,14.0,108.0,Desktop,Organic Search,5.0,1
108752,13.0,356.1,1.0,4.0,Yes,2.0,3.0,5.0,10.0,Yes,Yes,4.0,420.39,92.36,26.0,94.0,Desktop,Paid Search,6.0,1
110983,11.0,,2.0,10.0,Yes,1.0,4.0,5.0,8.0,No,No,3.0,264.37,78.73,28.0,41.0,Desktop,Organic Search,4.0,1
111417,10.0,414.9,4.0,10.0,Yes,5.0,4.0,,8.0,No,No,,250.34,128.53,29.0,115.0,Desktop,Paid Search,5.0,1
108945,13.0,499.6,3.0,7.0,Yes,2.0,2.0,3.0,6.0,Yes,Yes,4.0,321.78,104.0,18.0,50.0,Mobile,Direct,6.0,1
104542,10.0,386.4,6.0,9.0,Yes,4.0,2.0,2.0,10.0,Yes,Yes,2.0,205.54,109.02,22.0,132.0,Desktop,Social Media,5.0,1
100979,11.0,363.5,5.0,11.0,No,0.0,2.0,4.0,14.0,No,No,5.0,338.85,51.78,60.0,98.0,Mobile,Paid Search,6.0,1
104858,13.0,602.4,3.0,8.0,Yes,5.0,2.0,4.0,9.0,Yes,Yes,3.0,254.27,87.65,37.0,35.0,Mobile,Paid Search,5.0,1
112077,13.0,457.9,6.0,11.0,No,0.0,1.0,6.0,8.0,Yes,No,3.0,366.9,106.68,6.0,64.0,Mobile,Organic Search,5.0,1
101702,4.0,292.7,1.0,5.0,Yes,2.0,1.0,3.0,0.0,No,No,2.0,17.68,10.0,47.0,46.0,Desktop,Organic Search,4.0,0
104964,4.0,25.8,2.0,0.0,No,0.0,0.0,4.0,4.0,No,,1.0,144.87,156.56,53.0,111.0,Mobile,Social Media,2.0,0
104034,6.0,87.1,2.0,4.0,Yes,1.0,2.0,0.0,0.0,No,No,1.0,15.77,15.5,,161.0,Mobile,Organic Search,4.0,0
106839,7.0,227.8,0.0,5.0,No,0.0,2.0,3.0,3.0,No,No,0.0,117.96,0.0,14.0,999.0,Desktop,Referral,4.0,0
105415,11.0,435.3,4.0,10.0,Yes,4.0,2.0,5.0,11.0,Yes,Yes,4.0,414.12,104.53,10.0,161.0,Desktop,Paid Search,5.0,1
106804,10.0,691.2,7.0,15.0,Yes,7.0,3.0,7.0,,No,No,3.0,182.81,77.35,7.0,27.0,Mobile,Direct,5.0,1
104347,3.0,225.5,2.0,1.0,Yes,3.0,0.0,1.0,1.0,Yes,No,1.0,92.86,78.57,39.0,99.0,Mobile,Direct,1.0,0
108894,14.0,490.7,1.0,6.0,Yes,3.0,2.0,6.0,7.0,No,No,2.0,218.53,120.32,24.0,145.0,Mobile,Organic Search,5.0,1
106462,12.0,573.7,5.0,15.0,Yes,3.0,3.0,4.0,5.0,Yes,No,2.0,167.39,75.91,78.0,44.0,Mobile,Referral,5.0,1
105905,13.0,513.9,3.0,10.0,Yes,2.0,2.0,1.0,8.0,Yes,No,1.0,131.07,132.54,18.0,54.0,Desktop,Referral,4.0,1
107148,6.0,60.1,1.0,0.0,,0.0,0.0,0.0,,No,No,0.0,41.25,,14.0,999.0,Mobile,Organic Search,1.0,0
111851,8.0,595.8,5.0,15.0,Yes,4.0,2.0,4.0,8.0,No,No,7.0,539.41,76.61,40.0,151.0,Mobile,Social Media,6.0,1
112977,13.0,580.0,10.0,7.0,No,0.0,2.0,2.0,7.0,No,No,7.0,900.39,110.42,14.0,102.0,Mobile,Organic Search,4.0,1
112484,7.0,345.0,5.0,8.0,No,0.0,1.0,1.0,8.0,Yes,Yes,4.0,379.07,105.61,32.0,30.0,Mobile,Organic Search,2.0,1
105901,1.0,167.9,5.0,0.0,No,0.0,1.0,0.0,0.0,Yes,No,2.0,24.56,10.0,29.0,26.0,Mobile,,3.0,0
100057,10.0,351.9,8.0,11.0,Yes,5.0,2.0,3.0,3.0,Yes,No,6.0,480.85,85.3,28.0,72.0,Desktop,Paid Search,4.0,1
104572,2.0,131.6,2.0,2.0,No,0.0,0.0,1.0,4.0,No,No,5.0,520.73,105.71,52.0,,Tablet,Social Media,1.0,0
107632,13.0,649.0,6.0,9.0,Yes,4.0,1.0,2.0,9.0,No,No,5.0,436.39,76.29,21.0,42.0,Desktop,Direct,4.0,1
105693,11.0,459.0,5.0,6.0,Yes,2.0,2.0,2.0,11.0,Yes,No,2.0,99.52,34.9,1.0,48.0,Mobile,Email,3.0,1
111997,6.0,323.7,3.0,12.0,No,0.0,1.0,5.0,11.0,Yes,Yes,4.0,271.1,61.37,6.0,64.0,Mobile,Social Media,7.0,1
102554,14.0,582.0,5.0,13.0,No,0.0,1.0,4.0,8.0,No,No,5.0,455.31,111.91,10.0,15.0,Desktop,Paid Search,5.0,1
104166,6.0,218.2,2.0,2.0,Yes,2.0,,2.0,3.0,Yes,No,3.0,109.47,46.71,10.0,73.0,Desktop,Social Media,3.0,0
108942,3.0,246.1,6.0,8.0,Yes,4.0,0.0,1.0,5.0,No,No,1.0,58.75,57.2,45.0,56.0,Desktop,Email,6.0,1
105836,5.0,78.0,4.0,1.0,Yes,1.0,1.0,0.0,1.0,Yes,No,0.0,38.01,0.0,45.0,999.0,Desktop,,3.0,0
108489,13.0,570.1,8.0,13.0,Yes,5.0,2.0,5.0,10.0,No,No,5.0,307.35,64.95,16.0,46.0,Desktop,Referral,5.0,1
103315,12.0,602.5,7.0,15.0,Yes,4.0,5.0,4.0,10.0,Yes,No,4.0,,98.09,43.0,8.0,Mobile,Direct,3.0,1
102988,15.0,779.2,9.0,13.0,No,0.0,3.0,5.0,6.0,Yes,No,5.0,430.06,,11.0,64.0,Mobile,Direct,5.0,1
109890,10.0,429.2,7.0,,Yes,4.0,2.0,5.0,6.0,No,No,1.0,71.92,55.38,47.0,23.0,Mobile,Social Media,5.0,1
102678,10.0,328.4,4.0,15.0,Yes,2.0,3.0,4.0,5.0,Yes,Yes,2.0,,132.34,26.0,11.0,Mobile,Paid Search,3.0,1
110094,7.0,649.8,4.0,12.0,Yes,3.0,4.0,2.0,6.0,Yes,No,2.0,197.18,87.45,22.0,45.0,Mobile,Direct,4.0,1
101472,1.0,125.2,0.0,1.0,No,0.0,0.0,4.0,0.0,Yes,No,2.0,52.21,10.0,140.0,128.0,Mobile,Email,2.0,0
107558,,228.3,1.0,0.0,No,0.0,0.0,2.0,0.0,No,No,2.0,136.21,29.88,27.0,68.0,Desktop,Email,1.0,0
111644,10.0,529.1,6.0,0.0,No,0.0,2.0,2.0,6.0,,No,5.0,334.35,62.57,15.0,55.0,Tablet,Direct,7.0,1
111469,3.0,17.0,1.0,0.0,No,,0.0,4.0,1.0,Yes,No,3.0,230.07,67.08,25.0,232.0,Mobile,Paid Search,1.0,0
109772,14.0,352.4,3.0,6.0,No,0.0,4.0,3.0,4.0,No,No,4.0,336.3,69.93,15.0,62.0,Desktop,Organic Search,,1
103422,9.0,454.7,7.0,16.0,No,0.0,2.0,3.0,3.0,No,No,4.0,421.43,114.67,63.0,,Desktop,Paid Search,7.0,1
109340,8.0,491.2,7.0,14.0,Yes,1.0,1.0,1.0,10.0,No,No,3.0,218.99,65.88,6.0,26.0,Tablet,Organic Search,7.0,1
104356,12.0,512.3,2.0,12.0,No,0.0,1.0,5.0,8.0,No,No,9.0,853.78,96.66,56.0,86.0,Tablet,Organic Search,5.0,1
112790,8.0,358.5,3.0,2.0,Yes,2.0,1.0,3.0,4.0,Yes,No,3.0,,82.83,66.0,19.0,Mobile,Organic Search,5.0,1
100601,1.0,336.2,6.0,3.0,No,0.0,0.0,0.0,1.0,No,No,0.0,13.98,0.0,93.0,999.0,Mobile,Social Media,3.0,0
101112,9.0,612.1,4.0,7.0,Yes,4.0,2.0,4.0,10.0,Yes,Yes,3.0,242.01,87.21,27.0,46.0,Desktop,Email,3.0,1
104171,9.0,421.9,3.0,11.0,No,0.0,3.0,4.0,6.0,Yes,Yes,6.0,538.4,71.24,0.0,28.0,Mobile,Social Media,5.0,1
111561,3.0,428.5,6.0,5.0,No,0.0,2.0,2.0,3.0,Yes,No,6.0,521.48,84.47,31.0,80.0,Mobile,Direct,4.0,1
102122,7.0,145.0,3.0,0.0,No,0.0,1.0,0.0,0.0,No,No,0.0,0.0,0.0,5.0,999.0,Desktop,Direct,5.0,0
106119,9.0,315.4,2.0,5.0,No,0.0,0.0,3.0,3.0,Yes,No,0.0,0.0,0.0,32.0,999.0,Desktop,Paid Search,1.0,0
103548,6.0,317.3,7.0,7.0,No,0.0,2.0,2.0,7.0,Yes,No,3.0,288.67,,11.0,45.0,Mobile,Paid Search,7.0,1
112200,15.0,389.9,2.0,13.0,Yes,4.0,2.0,3.0,7.0,Yes,Yes,3.0,247.64,82.06,37.0,37.0,Desktop,Email,8.0,1
104233,9.0,,8.0,12.0,Yes,2.0,2.0,4.0,9.0,No,No,6.0,551.37,75.6,36.0,32.0,Desktop,Paid Search,5.0,1
102363,4.0,277.7,1.0,0.0,No,0.0,1.0,4.0,0.0,No,No,0.0,46.13,0.0,65.0,999.0,Desktop,Direct,2.0,0
110874,10.0,451.0,6.0,5.0,Yes,3.0,3.0,2.0,5.0,Yes,Yes,2.0,109.09,52.51,12.0,4.0,Tablet,Referral,2.0,1
108141,11.0,482.1,4.0,9.0,Yes,3.0,2.0,2.0,5.0,No,No,5.0,474.78,96.84,23.0,47.0,Mobile,Direct,1.0,1
109332,12.0,438.4,9.0,10.0,Yes,2.0,3.0,0.0,7.0,Yes,No,7.0,467.0,44.74,80.0,66.0,Mobile,,5.0,1
108434,11.0,673.3,2.0,11.0,No,0.0,3.0,1.0,10.0,,No,2.0,165.7,85.87,25.0,26.0,Mobile,Referral,4.0,1
105178,11.0,342.2,2.0,1.0,Yes,2.0,1.0,0.0,6.0,Yes,No,4.0,263.62,57.01,47.0,113.0,Mobile,Paid Search,4.0,0
108629,14.0,540.2,6.0,12.0,Yes,4.0,3.0,4.0,13.0,Yes,No,6.0,671.45,112.21,3.0,60.0,Mobile,Direct,5.0,1
111067,1.0,10.0,3.0,0.0,No,0.0,0.0,0.0,2.0,Yes,No,0.0,0.0,0.0,6.0,999.0,Mobile,Direct,2.0,0
108873,4.0,184.5,4.0,4.0,Yes,2.0,1.0,3.0,0.0,Yes,No,0.0,26.73,0.0,68.0,999.0,Mobile,Social Media,2.0,0
102120,12.0,463.5,10.0,11.0,Yes,4.0,2.0,4.0,11.0,No,No,7.0,437.93,67.27,42.0,177.0,Mobile,Social Media,7.0,1
106807,8.0,239.0,1.0,0.0,No,0.0,0.0,0.0,1.0,No,No,1.0,0.24,10.0,43.0,85.0,Mobile,Organic Search,1.0,0
107625,9.0,656.6,5.0,12.0,No,0.0,2.0,5.0,9.0,No,No,4.0,402.16,88.58,25.0,11.0,Tablet,Paid Search,4.0,1
100738,11.0,648.1,4.0,,No,0.0,3.0,4.0,7.0,Yes,Yes,2.0,192.18,98.52,14.0,50.0,Mobile,Organic Search,3.0,1
101712,13.0,697.0,8.0,12.0,Yes,4.0,4.0,2.0,7.0,No,No,4.0,349.94,88.98,37.0,80.0,Tablet,Direct,3.0,1
111183,12.0,411.0,2.0,16.0,Yes,2.0,3.0,2.0,12.0,Yes,No,4.0,339.1,95.84,43.0,50.0,Desktop,Organic Search,5.0,1
112380,12.0,444.7,0.0,5.0,Yes,1.0,1.0,1.0,5.0,No,No,2.0,195.93,106.85,12.0,24.0,Desktop,Direct,5.0,1
109524,2.0,263.7,4.0,0.0,Yes,1.0,0.0,1.0,0.0,No,No,3.0,295.59,124.64,67.0,64.0,Desktop,Referral,3.0,0
103869,7.0,473.3,3.0,14.0,Yes,2.0,3.0,3.0,9.0,Yes,No,4.0,253.25,52.01,5.0,47.0,Mobile,Direct,5.0,1
104747,11.0,366.3,4.0,12.0,Yes,3.0,2.0,4.0,6.0,Yes,No,5.0,518.87,101.11,18.0,20.0,Desktop,Direct,4.0,1
104342,12.0,288.3,4.0,7.0,Yes,4.0,2.0,3.0,7.0,No,No,2.0,144.76,86.88,39.0,23.0,Desktop,Email,4.0,1
105699,6.0,169.4,2.0,4.0,No,0.0,0.0,0.0,3.0,No,No,3.0,133.33,14.7,22.0,43.0,Mobile,Direct,1.0,0
108310,6.0,159.7,2.0,0.0,No,0.0,0.0,0.0,0.0,Yes,No,1.0,73.54,98.59,39.0,30.0,Mobile,Paid Search,1.0,0
107755,1.0,150.8,2.0,6.0,Yes,2.0,0.0,1.0,0.0,Yes,No,1.0,33.48,44.99,41.0,39.0,Desktop,Social Media,1.0,0
104621,10.0,452.3,4.0,7.0,Yes,1.0,3.0,3.0,7.0,No,No,4.0,396.17,116.4,27.0,78.0,Mobile,Email,5.0,1
106592,3.0,244.4,0.0,2.0,No,0.0,0.0,0.0,0.0,No,No,3.0,254.59,67.66,64.0,65.0,Desktop,Email,1.0,0
106841,12.0,599.7,2.0,10.0,Yes,6.0,2.0,3.0,9.0,No,No,4.0,375.27,72.84,93.0,79.0,Mobile,,6.0,1
102980,9.0,630.4,6.0,11.0,Yes,4.0,1.0,6.0,8.0,No,No,4.0,432.29,106.58,19.0,69.0,Desktop,Paid Search,6.0,1
100983,7.0,545.3,4.0,5.0,Yes,5.0,1.0,3.0,7.0,Yes,No,3.0,334.01,117.36,154.0,86.0,Tablet,Organic Search,6.0,1
112717,1.0,194.3,2.0,0.0,No,0.0,0.0,0.0,1.0,No,No,4.0,295.8,70.09,26.0,48.0,Desktop,Paid Search,1.0,0
102553,1.0,174.4,1.0,2.0,No,0.0,0.0,2.0,0.0,Yes,No,1.0,68.84,67.81,58.0,18.0,Desktop,Direct,1.0,0
100335,8.0,430.1,5.0,5.0,Yes,2.0,0.0,3.0,5.0,No,No,4.0,463.72,109.62,3.0,55.0,Desktop,Referral,3.0,1
108169,9.0,424.9,0.0,14.0,Yes,5.0,1.0,4.0,13.0,Yes,No,5.0,348.84,71.39,8.0,27.0,Desktop,Organic Search,3.0,1
112644,7.0,94.8,1.0,0.0,No,0.0,,2.0,3.0,No,No,2.0,20.88,,76.0,,Mobile,Referral,3.0,0
104714,6.0,243.2,5.0,4.0,No,0.0,1.0,2.0,2.0,Yes,Yes,1.0,84.13,74.47,51.0,109.0,Mobile,Organic Search,2.0,0
101392,10.0,595.9,4.0,4.0,No,0.0,2.0,3.0,7.0,Yes,No,2.0,238.77,115.39,10.0,29.0,Mobile,Paid Search,4.0,1
102316,,187.9,0.0,5.0,No,0.0,0.0,0.0,3.0,Yes,No,0.0,58.98,0.0,5.0,999.0,Mobile,Paid Search,1.0,0
107768,10.0,491.2,2.0,12.0,Yes,3.0,3.0,4.0,8.0,Yes,Yes,3.0,305.43,119.66,50.0,82.0,Mobile,Organic Search,6.0,1
105423,10.0,497.3,3.0,12.0,No,0.0,2.0,1.0,8.0,No,No,4.0,327.76,91.53,22.0,53.0,Mobile,Direct,4.0,1
100527,12.0,453.0,5.0,11.0,Yes,4.0,0.0,4.0,9.0,No,No,4.0,263.33,57.15,23.0,31.0,Mobile,Referral,4.0,1
100874,7.0,307.3,0.0,0.0,No,0.0,0.0,0.0,4.0,No,No,2.0,159.35,76.56,4.0,,Mobile,Direct,2.0,0
110682,1.0,10.0,3.0,1.0,Yes,1.0,0.0,0.0,0.0,No,No,2.0,108.31,,69.0,90.0,Desktop,Referral,2.0,0
106385,12.0,691.4,4.0,5.0,Yes,5.0,2.0,6.0,7.0,No,No,2.0,245.93,129.51,65.0,36.0,Desktop,Email,4.0,1
110687,8.0,275.4,0.0,0.0,Yes,1.0,1.0,1.0,3.0,Yes,No,1.0,63.08,58.0,20.0,53.0,Mobile,Direct,2.0,0
100531,9.0,578.7,4.0,7.0,Yes,2.0,2.0,3.0,6.0,Yes,Yes,5.0,381.11,92.82,,125.0,Desktop,Organic Search,7.0,1
103769,9.0,414.0,6.0,10.0,Yes,5.0,0.0,1.0,9.0,No,No,4.0,270.97,56.4,18.0,49.0,Mobile,Paid Search,3.0,1
108135,9.0,621.5,6.0,12.0,No,0.0,1.0,8.0,11.0,Yes,No,2.0,183.7,90.77,27.0,60.0,Mobile,Social Media,3.0,1
101437,1.0,165.1,0.0,0.0,Yes,1.0,1.0,3.0,2.0,Yes,No,2.0,110.06,32.22,34.0,143.0,Mobile,Social Media,2.0,0
107809,6.0,194.8,3.0,6.0,Yes,1.0,0.0,4.0,1.0,No,No,1.0,7.05,12.82,81.0,36.0,Desktop,Referral,3.0,0
110465,11.0,567.2,3.0,9.0,Yes,5.0,2.0,3.0,9.0,No,No,6.0,493.17,104.16,32.0,122.0,Mobile,Organic Search,5.0,1
107201,13.0,540.6,8.0,15.0,Yes,5.0,1.0,5.0,10.0,Yes,No,5.0,398.72,92.36,43.0,67.0,Mobile,Social Media,8.0,1
108498,9.0,556.0,4.0,7.0,Yes,1.0,2.0,4.0,11.0,Yes,Yes,3.0,238.84,79.86,18.0,54.0,Desktop,Social Media,4.0,1
108589,7.0,151.5,1.0,1.0,No,0.0,1.0,3.0,5.0,Yes,Yes,1.0,108.5,97.87,97.0,98.0,Mobile,Organic Search,2.0,0
104737,8.0,485.3,4.0,12.0,Yes,3.0,4.0,4.0,9.0,Yes,No,1.0,21.42,13.39,23.0,8.0,Tablet,Direct,5.0,1
101424,8.0,369.1,1.0,11.0,Yes,4.0,3.0,2.0,10.0,No,No,2.0,126.32,65.11,8.0,22.0,Desktop,Direct,6.0,1
103032,17.0,571.0,5.0,13.0,Yes,5.0,3.0,4.0,10.0,Yes,Yes,5.0,390.52,77.21,47.0,103.0,Mobile,Direct,7.0,1
102417,,406.1,4.0,10.0,Yes,,2.0,1.0,8.0,,No,1.0,141.68,136.18,17.0,209.0,Desktop,Organic Search,1.0,1
111195,10.0,477.4,9.0,14.0,No,0.0,3.0,3.0,10.0,Yes,No,2.0,115.66,78.48,16.0,15.0,Desktop,Organic Search,5.0,1
105869,6.0,181.1,3.0,9.0,No,0.0,0.0,0.0,1.0,Yes,No,0.0,0.0,0.0,11.0,999.0,Mobile,Email,5.0,0
108855,1.0,163.7,1.0,0.0,No,0.0,1.0,2.0,3.0,No,No,0.0,3.76,0.0,53.0,999.0,Mobile,Social Media,1.0,0
105726,7.0,,1.0,4.0,No,0.0,1.0,1.0,,No,No,0.0,0.0,0.0,50.0,999.0,Desktop,Referral,1.0,0
100506,17.0,494.9,5.0,13.0,Yes,5.0,2.0,6.0,14.0,Yes,Yes,4.0,369.47,79.37,113.0,121.0,Desktop,Social Media,5.0,1
102989,4.0,204.9,2.0,5.0,No,0.0,1.0,1.0,1.0,No,No,4.0,320.61,83.91,15.0,72.0,Mobile,Paid Search,2.0,0
102625,6.0,168.6,2.0,1.0,Yes,1.0,0.0,2.0,0.0,Yes,No,3.0,221.93,81.83,101.0,22.0,Mobile,Direct,3.0,0
108374,6.0,655.8,3.0,9.0,Yes,1.0,2.0,5.0,3.0,Yes,No,4.0,370.11,115.49,1.0,74.0,Desktop,Referral,7.0,1
108807,10.0,402.3,5.0,8.0,No,0.0,2.0,0.0,4.0,No,No,4.0,451.68,95.99,3.0,41.0,Mobile,Organic Search,,1
108295,8.0,474.9,8.0,8.0,Yes,2.0,2.0,5.0,3.0,No,No,,117.86,82.39,34.0,25.0,Mobile,Social Media,2.0,1
103252,13.0,570.9,5.0,11.0,No,0.0,2.0,1.0,7.0,No,No,3.0,263.88,84.39,38.0,21.0,Mobile,Referral,5.0,1
110735,11.0,435.1,7.0,8.0,Yes,1.0,2.0,5.0,10.0,Yes,No,7.0,568.02,82.71,66.0,48.0,Desktop,Paid Search,4.0,1
103423,12.0,320.7,1.0,15.0,Yes,5.0,3.0,5.0,7.0,Yes,Yes,5.0,678.63,111.26,23.0,57.0,Desktop,Social Media,5.0,1
112096,12.0,454.4,4.0,5.0,No,0.0,2.0,4.0,8.0,Yes,No,2.0,179.05,91.82,21.0,24.0,Desktop,Organic Search,5.0,1
100796,7.0,520.5,5.0,11.0,Yes,1.0,1.0,,3.0,Yes,No,3.0,215.56,59.34,23.0,33.0,Desktop,Organic Search,3.0,1
110834,9.0,537.9,9.0,11.0,Yes,3.0,2.0,5.0,5.0,Yes,No,2.0,95.21,45.6,80.0,39.0,Mobile,Direct,3.0,1
107628,10.0,267.2,7.0,5.0,Yes,,0.0,0.0,0.0,Yes,No,2.0,75.41,51.47,79.0,24.0,Mobile,Referral,2.0,0
103680,,468.7,4.0,10.0,No,0.0,1.0,4.0,7.0,Yes,No,5.0,353.89,73.83,19.0,118.0,Mobile,Social Media,3.0,1
108510,10.0,573.7,5.0,6.0,Yes,2.0,0.0,2.0,9.0,No,No,5.0,398.31,80.8,34.0,64.0,Mobile,Organic Search,5.0,1
101848,,428.7,7.0,11.0,Yes,5.0,3.0,5.0,7.0,No,No,2.0,192.13,125.1,31.0,82.0,Mobile,Social Media,7.0,1
103210,1.0,65.5,1.0,2.0,No,0.0,0.0,0.0,0.0,Yes,No,3.0,180.19,58.24,46.0,67.0,Mobile,Organic Search,3.0,0
110084,13.0,418.4,5.0,13.0,Yes,5.0,3.0,7.0,12.0,Yes,Yes,6.0,519.13,81.71,47.0,75.0,Desktop,Direct,3.0,1
101177,9.0,681.1,2.0,9.0,Yes,3.0,2.0,2.0,9.0,Yes,Yes,5.0,294.7,54.14,64.0,105.0,Desktop,Paid Search,7.0,1
110309,8.0,532.9,7.0,9.0,Yes,3.0,2.0,4.0,4.0,Yes,Yes,5.0,310.61,52.6,11.0,52.0,Desktop,Organic Search,6.0,1
102646,11.0,438.1,6.0,,Yes,1.0,0.0,2.0,6.0,Yes,No,5.0,542.05,104.8,27.0,23.0,Desktop,Direct,4.0,1
107499,1.0,107.6,2.0,6.0,No,0.0,1.0,2.0,4.0,Yes,Yes,1.0,49.58,54.71,,36.0,Mobile,Organic Search,1.0,0
108435,8.0,79.1,3.0,1.0,No,0.0,0.0,1.0,0.0,Yes,No,2.0,112.2,57.81,26.0,91.0,Desktop,Organic Search,4.0,0
107515,12.0,773.3,4.0,12.0,Yes,5.0,3.0,5.0,11.0,Yes,No,6.0,488.92,69.03,33.0,89.0,Mobile,Direct,8.0,1
105519,12.0,420.3,6.0,12.0,No,0.0,4.0,2.0,9.0,Yes,No,3.0,389.78,129.18,18.0,95.0,Mobile,Email,6.0,1
108349,9.0,457.4,4.0,8.0,Yes,4.0,3.0,4.0,7.0,Yes,Yes,0.0,63.83,0.0,66.0,999.0,Mobile,Organic Search,6.0,1
110076,10.0,601.7,2.0,9.0,No,0.0,4.0,5.0,6.0,Yes,No,,487.58,117.49,19.0,136.0,Mobile,Organic Search,6.0,1
108909,9.0,402.4,3.0,8.0,Yes,2.0,1.0,3.0,8.0,Yes,Yes,2.0,291.37,154.15,83.0,99.0,Mobile,Paid Search,2.0,1
109495,3.0,121.6,0.0,3.0,Yes,4.0,1.0,1.0,2.0,No,No,2.0,133.43,43.86,10.0,17.0,Mobile,Direct,1.0,0
103627,14.0,503.5,5.0,9.0,No,0.0,4.0,4.0,10.0,Yes,No,5.0,546.63,101.56,7.0,52.0,Tablet,Organic Search,3.0,1
111539,14.0,449.0,5.0,6.0,Yes,6.0,1.0,1.0,6.0,Yes,No,1.0,108.34,125.53,15.0,110.0,Mobile,Social Media,4.0,1
103560,12.0,527.0,4.0,15.0,Yes,7.0,4.0,3.0,7.0,No,No,2.0,246.85,141.52,8.0,95.0,Desktop,Organic Search,7.0,1
110061,2.0,107.3,3.0,1.0,No,0.0,2.0,1.0,5.0,Yes,No,1.0,99.48,96.22,43.0,347.0,Desktop,Direct,3.0,0
102529,11.0,553.6,6.0,17.0,Yes,6.0,3.0,4.0,9.0,No,No,3.0,316.72,106.33,22.0,34.0,Desktop,Paid Search,2.0,1
101755,7.0,156.2,1.0,3.0,Yes,1.0,0.0,1.0,0.0,No,No,0.0,0.0,0.0,40.0,999.0,Mobile,Referral,3.0,0
103772,1.0,205.7,0.0,0.0,Yes,1.0,0.0,0.0,0.0,No,No,2.0,58.36,15.35,4.0,98.0,Mobile,Direct,2.0,0
111582,13.0,546.6,2.0,14.0,Yes,6.0,,4.0,3.0,Yes,Yes,1.0,128.11,141.13,28.0,105.0,Mobile,Paid Search,6.0,1
111292,13.0,371.2,12.0,6.0,Yes,3.0,3.0,3.0,6.0,No,No,4.0,307.8,72.8,23.0,52.0,Desktop,Direct,3.0,1
100210,6.0,124.5,4.0,6.0,No,0.0,0.0,0.0,0.0,Yes,No,1.0,66.29,50.26,24.0,57.0,Mobile,Email,1.0,0
108434,10.0,629.9,5.0,12.0,Yes,4.0,5.0,2.0,12.0,No,No,2.0,150.81,76.49,38.0,44.0,Desktop,Social Media,6.0,1
108248,10.0,696.5,8.0,8.0,No,0.0,2.0,5.0,9.0,No,No,3.0,363.66,108.21,89.0,64.0,Desktop,Email,7.0,1
105913,11.0,375.0,3.0,9.0,Yes,2.0,2.0,1.0,6.0,Yes,Yes,2.0,186.95,68.08,25.0,33.0,Mobile,Organic Search,7.0,1
112276,17.0,675.0,3.0,12.0,Yes,5.0,2.0,4.0,7.0,No,No,3.0,291.03,102.6,24.0,79.0,Desktop,Direct,5.0,1
101278,13.0,534.9,3.0,8.0,Yes,5.0,4.0,4.0,12.0,No,No,4.0,366.54,80.88,22.0,70.0,Mobile,Referral,4.0,1
107053,10.0,505.2,6.0,12.0,Yes,5.0,2.0,5.0,,Yes,No,3.0,350.52,125.19,13.0,101.0,Mobile,Paid Search,5.0,1
103382,7.0,422.7,6.0,11.0,No,0.0,1.0,4.0,10.0,No,No,5.0,208.14,51.91,19.0,23.0,Desktop,Direct,1.0,1
104200,4.0,178.1,2.0,3.0,No,0.0,0.0,4.0,0.0,Yes,No,2.0,155.09,95.03,41.0,152.0,Mobile,Paid Search,2.0,0
108527,5.0,536.8,8.0,6.0,Yes,3.0,1.0,6.0,10.0,No,No,5.0,385.87,93.61,71.0,125.0,Mobile,Organic Search,4.0,1
113014,19.0,785.5,4.0,13.0,Yes,6.0,3.0,4.0,12.0,No,No,7.0,695.89,93.32,7.0,124.0,Mobile,Direct,8.0,1
